Date,SO2,NOx,RSPM,SPM,AQI,Location,Carbon_Footprint,Zone,PM2.5,Cigarettes_per_Day
30-05-2023,24,55,67,221,69,Koregaon Park,353.9,Red Zone,33.50,1.52
31-05-2023,20,51,94,221,94,Baner,373.4,Red Zone,47.00,2.14
31-05-2023,20,46,80,221,80,Magarpatta,357.3,Red Zone,40.00,1.82
01-06-2023,36,86,54,136,106,Kharadi,276.4,Yellow Zone,27.00,1.23
01-06-2023,42,57,51,221,71,Hinjewadi,349.9,Red Zone,25.50,1.16
01-06-2023,13,36,69,221,69,Magarpatta,336.9,Red Zone,34.50,1.57
02-06-2023,11,30,34,221,38,Baner,300.2,Red Zone,17.00,0.77
02-06-2023,29,55,48,120,69,Hinjewadi,228.2,Yellow Zone,24.00,1.09
02-06-2023,26,33,20,221,41,Magarpatta,297.2,Yellow Zone,10.00,0.45
03-06-2023,68,60,27,221,85,Kharadi,343.4,Red Zone,13.50,0.61
03-06-2023,71,89,65,106,109,Baner,272.9,Yellow Zone,32.50,1.48
03-06-2023,10,28,63,221,63,Koregaon Park,324.4,Red Zone,31.50,1.43
04-06-2023,10,28,26,221,35,Baner,291.1,Yellow Zone,13.00,0.59
05-06-2023,42,67,144,259,129,Magarpatta,482.4,Red Zone,72.00,3.27
05-06-2023,10,27,79,221,79,Magarpatta,338.1,Red Zone,39.50,1.80
06-06-2023,51,58,97,221,97,Koregaon Park,396.5,Red Zone,48.50,2.20
06-06-2023,63,65,140,288,127,Magarpatta,519.8,Red Zone,70.00,3.18
06-06-2023,51,46,115,180,110,Magarpatta,359.2,Red Zone,57.50,2.61
06-06-2023,36,76,115,221,110,Kharadi,417.8,Red Zone,57.50,2.61
08-06-2023,23,88,271,414,221,Magarpatta,772.4,Red Zone,135.50,6.16
08-06-2023,18,41,85,221,85,Kharadi,357.3,Red Zone,42.50,1.93
09-06-2023,21,116,89,221,136,Viman Nagar,414.9,Red Zone,44.50,2.02
09-06-2023,20,44,121,221,114,Viman Nagar,392.8,Red Zone,60.50,2.75
09-06-2023,9,129,128,280,149,Magarpatta,518,Red Zone,64.00,2.91
10-06-2023,21,91,114,221,111,Baner,419.9,Red Zone,57.00,2.59
10-06-2023,20,46,127,221,118,Koregaon Park,399.6,Red Zone,63.50,2.89
11-06-2023,17,92,239,221,193,Kharadi,531.1,Red Zone,119.50,5.43
11-06-2023,12,90,150,272,133,Magarpatta,503.2,Red Zone,75.00,3.41
11-06-2023,21,45,153,221,135,Kharadi,422.8,Red Zone,76.50,3.48
12-06-2023,16,77,111,221,107,Baner,404.9,Red Zone,55.50,2.52
12-06-2023,23,41,121,221,114,Baner,392.2,Red Zone,60.50,2.75
13-06-2023,20,38,120,221,113,Viman Nagar,387.7,Red Zone,60.00,2.73
14-06-2023,23,40,130,221,120,Kharadi,399.6,Red Zone,65.00,2.95
15-06-2023,10,46,127,247,118,Kharadi,423.2,Red Zone,63.50,2.89
15-06-2023,16,135,132,221,155,Koregaon Park,464.4,Red Zone,66.00,3.00
15-06-2023,20,46,148,221,132,Kharadi,418.5,Red Zone,74.00,3.36
16-06-2023,32,129,144,221,149,Baner,479,Red Zone,72.00,3.27
16-06-2023,22,45,158,221,139,Viman Nagar,427.8,Red Zone,79.00,3.59
16-06-2023,41,111,132,318,131,Koregaon Park,566.8,Red Zone,66.00,3.00
17-06-2023,27,39,143,221,129,Kharadi,412.6,Red Zone,71.50,3.25
17-06-2023,32,113,163,221,142,Hinjewadi,484.9,Red Zone,81.50,3.70
18-06-2023,44,80,129,305,119,Magarpatta,529.6,Red Zone,64.50,2.93
18-06-2023,27,37,139,221,126,Kharadi,407.6,Red Zone,69.50,3.16
18-06-2023,31,130,145,221,150,Koregaon Park,480.1,Red Zone,72.50,3.30
19-06-2023,27,125,136,332,145,Kharadi,588.6,Red Zone,68.00,3.09
19-06-2023,23,39,128,221,119,Kharadi,397.1,Red Zone,64.00,2.91
19-06-2023,38,137,131,221,157,Magarpatta,475.9,Red Zone,65.50,2.98
20-06-2023,22,41,141,221,127,Baner,409.7,Red Zone,70.50,3.20
21-06-2023,22,147,175,412,167,Koregaon Park,724.6,Red Zone,87.50,3.98
21-06-2023,34,104,113,221,124,Viman Nagar,434.6,Red Zone,56.50,2.57
21-06-2023,22,43,151,221,134,Viman Nagar,420.1,Red Zone,75.50,3.43
22-06-2023,46,78,164,350,143,Koregaon Park,610.2,Red Zone,82.00,3.73
22-06-2023,35,198,121,221,218,Baner,508.1,Red Zone,60.50,2.75
22-06-2023,23,38,148,221,132,Koregaon Park,414.4,Red Zone,74.00,3.36
23-06-2023,22,115,149,377,135,Viman Nagar,640.3,Red Zone,74.50,3.39
23-06-2023,35,59,140,221,127,Koregaon Park,427.9,Red Zone,70.00,3.18
25-06-2023,22,44,77,221,77,Hinjewadi,354.2,Red Zone,38.50,1.75
25-06-2023,28,112,149,359,133,Hinjewadi,621.4,Red Zone,74.50,3.39
25-06-2023,35,113,145,221,133,Viman Nagar,470.2,Red Zone,72.50,3.30
26-06-2023,26,100,202,221,168,Magarpatta,507.9,Red Zone,101.00,4.59
26-06-2023,21,69,83,221,86,Kharadi,376.6,Red Zone,41.50,1.89
26-06-2023,27,116,142,234,136,Magarpatta,479.9,Red Zone,71.00,3.23
27-06-2023,72,101,185,221,157,Hinjewadi,516.3,Red Zone,92.50,4.20
27-06-2023,30,73,138,221,125,Kharadi,433.4,Red Zone,69.00,3.14
28-06-2023,30,62,85,221,85,Baner,378,Red Zone,42.50,1.93
28-06-2023,29,77,115,371,110,Hinjewadi,580,Red Zone,57.50,2.61
29-06-2023,19,58,59,221,73,Viman Nagar,346.3,Red Zone,29.50,1.34
29-06-2023,20,48,81,221,81,Hinjewadi,359.6,Red Zone,40.50,1.84
30-06-2023,14,37,45,221,46,Magarpatta,316.5,Red Zone,22.50,1.02
01-07-2023,11,30,41,221,41,Hinjewadi,306.5,Red Zone,20.50,0.93
01-07-2023,50,40,47,102,63,Kharadi,207.5,Yellow Zone,23.50,1.07
01-07-2023,28,30,19,221,38,Koregaon Park,295.2,Yellow Zone,9.50,0.43
02-07-2023,32,54,15,221,68,Viman Nagar,310.4,Red Zone,7.50,0.34
02-07-2023,80,87,41,58,107,Magarpatta,201.6,Yellow Zone,20.50,0.93
02-07-2023,10,28,38,221,38,Magarpatta,301.9,Red Zone,19.00,0.86
03-07-2023,11,29,31,221,36,Koregaon Park,296.8,Yellow Zone,15.50,0.70
03-07-2023,52,60,24,221,75,Kharadi,332.7,Red Zone,12.00,0.55
03-07-2023,41,63,66,159,79,Hinjewadi,298.9,Yellow Zone,33.00,1.50
04-07-2023,48,82,29,221,102,Magarpatta,350.6,Red Zone,14.50,0.66
04-07-2023,9,25,80,221,80,Magarpatta,337.1,Red Zone,40.00,1.82
04-07-2023,46,100,50,150,120,Kharadi,303,Red Zone,25.00,1.14
05-07-2023,59,97,75,240,117,Viman Nagar,428.9,Red Zone,37.50,1.70
05-07-2023,16,54,77,221,77,Koregaon Park,358.2,Red Zone,38.50,1.75
05-07-2023,53,50,81,214,81,Viman Nagar,369.8,Red Zone,40.50,1.84
05-07-2023,45,39,60,221,60,Magarpatta,346.9,Red Zone,30.00,1.36
06-07-2023,53,115,165,221,143,Viman Nagar,498.6,Red Zone,82.50,3.75
06-07-2023,4,164,67,221,184,Baner,420.2,Red Zone,33.50,1.52
07-07-2023,55,77,183,411,155,Viman Nagar,698.2,Red Zone,91.50,4.16
07-07-2023,29,72,142,221,128,Viman Nagar,435.8,Red Zone,71.00,3.23
08-07-2023,29,72,132,221,121,Baner,426.8,Red Zone,66.00,3.00
09-07-2023,27,66,137,221,125,Koregaon Park,426.1,Red Zone,68.50,3.11
09-07-2023,45,45,91,221,91,Kharadi,379,Red Zone,45.50,2.07
10-07-2023,52,72,104,221,103,Hinjewadi,413.1,Red Zone,52.00,2.36
10-07-2023,13,98,82,117,118,Koregaon Park,277.6,Yellow Zone,41.00,1.86
10-07-2023,21,53,96,221,96,Baner,377.1,Red Zone,48.00,2.18
11-07-2023,23,56,136,221,124,Viman Nagar,416.2,Red Zone,68.00,3.09
12-07-2023,24,60,108,221,105,Hinjewadi,394.3,Red Zone,54.00,2.45
13-07-2023,19,92,47,221,112,Magarpatta,359.3,Red Zone,23.50,1.07
13-07-2023,26,65,88,221,88,Kharadi,380.8,Red Zone,44.00,2.00
14-07-2023,26,65,78,221,81,Magarpatta,371.8,Red Zone,39.00,1.77
14-07-2023,10,46,138,173,125,Kharadi,351.7,Red Zone,69.00,3.14
15-07-2023,26,65,82,221,82,Baner,375.4,Red Zone,41.00,1.86
15-07-2023,33,101,82,242,121,Koregaon Park,427.2,Red Zone,41.00,1.86
15-07-2023,22,70,102,221,101,Hinjewadi,394.9,Red Zone,51.00,2.32
16-07-2023,37,64,80,221,80,Koregaon Park,378.4,Red Zone,40.00,1.82
16-07-2023,27,66,89,221,89,Koregaon Park,382.9,Red Zone,44.50,2.02
17-07-2023,28,69,107,221,105,Hinjewadi,401.7,Red Zone,53.50,2.43
17-07-2023,37,80,102,221,101,Hinjewadi,409.4,Red Zone,51.00,2.32
17-07-2023,43,105,133,243,125,Hinjewadi,482,Red Zone,66.50,3.02
18-07-2023,24,59,124,221,116,Kharadi,408,Red Zone,62.00,2.82
18-07-2023,38,60,106,307,104,Viman Nagar,494.1,Red Zone,53.00,2.41
19-07-2023,23,57,129,221,119,Koregaon Park,410.6,Red Zone,64.50,2.93
19-07-2023,40,84,127,221,118,Viman Nagar,436.2,Red Zone,63.50,2.89
20-07-2023,33,100,167,380,145,Baner,654.8,Red Zone,83.50,3.80
20-07-2023,23,57,164,221,143,Kharadi,442.1,Red Zone,82.00,3.73
20-07-2023,42,120,110,221,140,Baner,447.1,Red Zone,55.00,2.50
21-07-2023,35,59,113,221,109,Baner,403.6,Red Zone,56.50,2.57
21-07-2023,27,83,167,355,145,Hinjewadi,612.4,Red Zone,83.50,3.80
21-07-2023,31,78,124,221,116,Koregaon Park,424.8,Red Zone,62.00,2.82
22-07-2023,29,77,90,221,96,Koregaon Park,392.5,Red Zone,45.00,2.05
22-07-2023,36,85,107,171,105,Viman Nagar,361.9,Red Zone,53.50,2.43
22-07-2023,29,72,90,221,90,Baner,389,Red Zone,45.00,2.05
23-07-2023,26,67,112,289,108,Koregaon Park,478.6,Red Zone,56.00,2.55
23-07-2023,20,50,82,221,82,Koregaon Park,361.9,Red Zone,41.00,1.86
24-07-2023,30,110,196,353,164,Viman Nagar,656.7,Red Zone,98.00,4.45
24-07-2023,20,50,86,221,86,Viman Nagar,365.5,Red Zone,43.00,1.95
25-07-2023,20,50,93,221,93,Hinjewadi,371.8,Red Zone,46.50,2.11
25-07-2023,25,57,67,182,71,Magarpatta,312.9,Red Zone,33.50,1.52
25-07-2023,26,45,78,221,78,Koregaon Park,357.8,Red Zone,39.00,1.77
26-07-2023,34,89,139,221,126,Viman Nagar,447.5,Red Zone,69.50,3.16
26-07-2023,30,89,186,318,157,Magarpatta,594.5,Red Zone,93.00,4.23
26-07-2023,25,50,102,221,101,Magarpatta,382.4,Red Zone,51.00,2.32
27-07-2023,22,45,91,221,91,Magarpatta,367.5,Red Zone,45.50,2.07
28-07-2023,24,59,125,221,117,Viman Nagar,408.9,Red Zone,62.50,2.84
29-07-2023,33,69,87,221,87,Kharadi,386.2,Red Zone,43.50,1.98
29-07-2023,23,67,84,310,84,Viman Nagar,475,Red Zone,42.00,1.91
29-07-2023,24,57,146,372,131,Magarpatta,592.5,Red Zone,73.00,3.32
29-07-2023,20,50,127,221,118,Hinjewadi,402.4,Red Zone,63.50,2.89
30-07-2023,20,50,93,221,93,Viman Nagar,371.8,Red Zone,46.50,2.11
30-07-2023,43,63,68,221,79,Kharadi,369.9,Red Zone,34.00,1.55
31-07-2023,47,55,56,221,69,Viman Nagar,355.5,Red Zone,28.00,1.27
31-07-2023,14,36,57,221,57,Hinjewadi,326.6,Red Zone,28.50,1.30
01-08-2023,11,30,38,221,38,Koregaon Park,303.8,Red Zone,19.00,0.86
01-08-2023,28,88,18,50,108,Hinjewadi,146.8,Green Zone,9.00,0.41
01-08-2023,35,26,14,221,33,Baner,291.4,Yellow Zone,7.00,0.32
02-08-2023,11,28,37,221,37,Koregaon Park,301.5,Red Zone,18.50,0.84
03-08-2023,71,51,23,57,89,Baner,154.6,Green Zone,11.50,0.52
03-08-2023,11,29,45,221,45,Hinjewadi,309.4,Red Zone,22.50,1.02
03-08-2023,76,103,36,221,123,Kharadi,385.6,Red Zone,18.00,0.82
04-08-2023,53,56,17,221,70,Koregaon Park,324.1,Red Zone,8.50,0.39
04-08-2023,38,93,21,36,113,Baner,142.6,Green Zone,10.50,0.48
04-08-2023,10,27,63,221,63,Magarpatta,323.7,Red Zone,31.50,1.43
05-08-2023,42,41,74,191,74,Magarpatta,326.4,Red Zone,37.00,1.68
05-08-2023,36,50,56,221,63,Viman Nagar,346.5,Red Zone,28.00,1.27
05-08-2023,25,78,47,221,98,Baner,352.5,Red Zone,23.50,1.07
06-08-2023,4,95,124,221,116,Hinjewadi,423.2,Red Zone,62.00,2.82
06-08-2023,55,88,179,329,153,Viman Nagar,612.1,Red Zone,89.50,4.07
06-08-2023,48,106,118,221,126,Hinjewadi,447.5,Red Zone,59.00,2.68
07-08-2023,9,83,83,221,103,Kharadi,380.4,Red Zone,41.50,1.89
07-08-2023,20,49,119,221,113,Koregaon Park,394.5,Red Zone,59.50,2.70
07-08-2023,12,79,131,317,121,Koregaon Park,527.9,Red Zone,65.50,2.98
08-08-2023,18,43,100,221,101,Hinjewadi,372.2,Red Zone,50.00,2.27
08-08-2023,11,66,137,221,125,Hinjewadi,418.1,Red Zone,68.50,3.11
10-08-2023,10,66,77,221,83,Hinjewadi,363.6,Red Zone,38.50,1.75
10-08-2023,18,46,100,221,101,Kharadi,374.3,Red Zone,50.00,2.27
10-08-2023,36,84,146,429,131,Viman Nagar,680.1,Red Zone,73.00,3.32
11-08-2023,21,52,119,221,113,Viman Nagar,397.1,Red Zone,59.50,2.70
11-08-2023,32,51,108,321,105,Magarpatta,502,Red Zone,54.00,2.45
11-08-2023,36,73,99,221,99,Kharadi,401.3,Red Zone,49.50,2.25
12-08-2023,40,88,80,221,108,Baner,396.7,Red Zone,40.00,1.82
12-08-2023,40,60,98,206,98,Viman Nagar,376.8,Red Zone,49.00,2.23
12-08-2023,19,46,90,221,90,Viman Nagar,365.8,Red Zone,45.00,2.05
13-08-2023,38,61,112,221,108,Hinjewadi,405.6,Red Zone,56.00,2.55
13-08-2023,20,49,112,221,108,Kharadi,388.2,Red Zone,56.00,2.55
13-08-2023,39,69,136,468,124,Koregaon Park,705,Red Zone,68.00,3.09
14-08-2023,39,56,77,208,77,Kharadi,356.8,Red Zone,38.50,1.75
14-08-2023,18,46,92,221,92,Baner,367.1,Red Zone,46.00,2.09
14-08-2023,41,62,75,221,78,Hinjewadi,374.5,Red Zone,37.50,1.70
15-08-2023,18,45,83,221,83,Koregaon Park,358.3,Red Zone,41.50,1.89
15-08-2023,27,63,65,221,79,Magarpatta,359.2,Red Zone,32.50,1.48
16-08-2023,20,50,98,221,98,Kharadi,376.3,Red Zone,49.00,2.23
16-08-2023,26,79,148,221,132,Kharadi,444.6,Red Zone,74.00,3.36
17-08-2023,22,87,69,221,107,Baner,377.1,Red Zone,34.50,1.57
18-08-2023,26,60,74,221,75,Baner,364.7,Red Zone,37.00,1.68
19-08-2023,21,52,97,221,97,Hinjewadi,377.3,Red Zone,48.50,2.20
19-08-2023,26,58,80,221,80,Viman Nagar,368.7,Red Zone,40.00,1.82
20-08-2023,29,55,71,221,71,Kharadi,360,Red Zone,35.50,1.61
20-08-2023,20,51,86,221,86,Baner,366.2,Red Zone,43.00,1.95
21-08-2023,22,54,77,221,77,Magarpatta,361.2,Red Zone,38.50,1.75
22-08-2023,21,65,89,221,89,Kharadi,379.2,Red Zone,44.50,2.02
22-08-2023,25,63,83,221,83,Viman Nagar,374.4,Red Zone,41.50,1.89
23-08-2023,25,63,74,221,79,Hinjewadi,366.3,Red Zone,37.00,1.68
24-08-2023,19,46,86,221,86,Kharadi,362.2,Red Zone,43.00,1.95
25-08-2023,38,81,209,467,173,Hinjewadi,777.5,Red Zone,104.50,4.75
25-08-2023,30,93,136,221,124,Koregaon Park,445.6,Red Zone,68.00,3.09
25-08-2023,20,42,91,221,91,Hinjewadi,364.4,Red Zone,45.50,2.07
26-08-2023,21,47,82,221,82,Hinjewadi,360.3,Red Zone,41.00,1.86
26-08-2023,32,100,134,221,123,Magarpatta,449.7,Red Zone,67.00,3.05
27-08-2023,32,99,165,291,143,Kharadi,553.9,Red Zone,82.50,3.75
27-08-2023,25,87,115,221,110,Koregaon Park,420,Red Zone,57.50,2.61
27-08-2023,23,57,147,221,131,Kharadi,426.8,Red Zone,73.50,3.34
28-08-2023,26,51,99,221,99,Hinjewadi,380.9,Red Zone,49.50,2.25
28-08-2023,22,54,133,221,122,Viman Nagar,411.6,Red Zone,66.50,3.02
29-08-2023,28,69,96,221,96,Magarpatta,391.8,Red Zone,48.00,2.18
29-08-2023,38,60,75,221,75,Hinjewadi,371.6,Red Zone,37.50,1.70
30-08-2023,42,67,73,221,84,Viman Nagar,376.7,Red Zone,36.50,1.66
30-08-2023,13,36,74,221,74,Hinjewadi,341.4,Red Zone,37.00,1.68
30-08-2023,41,46,51,103,58,Magarpatta,211.9,Yellow Zone,25.50,1.16
31-08-2023,12,32,23,221,40,Koregaon Park,292.2,Yellow Zone,11.50,0.52
31-08-2023,29,33,56,221,56,Magarpatta,331.1,Red Zone,28.00,1.27
31-08-2023,28,44,38,48,55,Magarpatta,131.8,Green Zone,19.00,0.86
01-09-2023,10,28,53,221,53,Baner,315.4,Red Zone,26.50,1.20
02-09-2023,15,40,53,221,53,Hinjewadi,326.3,Red Zone,26.50,1.20
02-09-2023,73,65,13,81,91,Koregaon Park,182.8,Green Zone,6.50,0.30
02-09-2023,28,72,20,221,90,Hinjewadi,325.5,Red Zone,10.00,0.45
03-09-2023,40,52,101,184,101,Hinjewadi,349.7,Red Zone,50.50,2.30
03-09-2023,10,27,95,221,95,Baner,352.5,Red Zone,47.50,2.16
03-09-2023,40,53,49,221,66,Koregaon Park,344.3,Red Zone,24.50,1.11
04-09-2023,36,99,78,146,119,Viman Nagar,318.1,Red Zone,39.00,1.77
04-09-2023,43,45,93,221,93,Viman Nagar,379.8,Red Zone,46.50,2.11
04-09-2023,30,88,53,221,108,Baner,367.4,Red Zone,26.50,1.20
05-09-2023,11,103,168,221,145,Hinjewadi,471.9,Red Zone,84.00,3.82
05-09-2023,53,108,142,342,128,Viman Nagar,606.1,Red Zone,71.00,3.23
05-09-2023,47,88,135,221,123,Magarpatta,449.7,Red Zone,67.50,3.07
06-09-2023,15,38,93,221,93,Hinjewadi,360.9,Red Zone,46.50,2.11
07-09-2023,15,38,82,221,82,Kharadi,351,Red Zone,41.00,1.86
07-09-2023,43,49,51,221,61,Kharadi,344.8,Red Zone,25.50,1.16
08-09-2023,14,36,93,221,93,Hinjewadi,359,Red Zone,46.50,2.11
08-09-2023,38,84,79,221,104,Hinjewadi,392,Red Zone,39.50,1.80
09-09-2023,22,50,66,221,66,Baner,348.5,Red Zone,33.00,1.50
09-09-2023,14,36,118,221,112,Viman Nagar,381.5,Red Zone,59.00,2.68
10-09-2023,40,69,102,221,101,Koregaon Park,403.2,Red Zone,51.00,2.32
10-09-2023,13,32,120,221,113,Viman Nagar,380,Red Zone,60.00,2.73
11-09-2023,13,33,100,221,101,Viman Nagar,362.7,Red Zone,50.00,2.27
11-09-2023,37,62,86,221,86,Baner,382.4,Red Zone,43.00,1.95
12-09-2023,12,34,120,221,113,Magarpatta,380.9,Red Zone,60.00,2.73
13-09-2023,15,40,130,221,120,Kharadi,395.6,Red Zone,65.00,2.95
14-09-2023,35,42,49,221,53,Hinjewadi,334.1,Red Zone,24.50,1.11
14-09-2023,14,36,125,221,117,Koregaon Park,387.8,Red Zone,62.50,2.84
15-09-2023,39,54,109,221,106,Viman Nagar,398.5,Red Zone,54.50,2.48
15-09-2023,13,34,117,221,111,Kharadi,378.7,Red Zone,58.50,2.66
16-09-2023,14,37,111,221,107,Kharadi,375.9,Red Zone,55.50,2.52
16-09-2023,38,52,71,221,71,Kharadi,362.4,Red Zone,35.50,1.61
17-09-2023,14,37,128,221,119,Kharadi,391.2,Red Zone,64.00,2.91
17-09-2023,37,48,58,221,60,Hinjewadi,347.4,Red Zone,29.00,1.32
18-09-2023,35,42,90,221,90,Koregaon Park,371,Red Zone,45.00,2.05
18-09-2023,14,38,106,221,104,Hinjewadi,372.1,Red Zone,53.00,2.41
19-09-2023,14,37,88,221,88,Koregaon Park,355.2,Red Zone,44.00,2.00
19-09-2023,39,35,53,221,53,Hinjewadi,334.8,Red Zone,26.50,1.20
20-09-2023,19,52,95,221,95,Hinjewadi,374.5,Red Zone,47.50,2.16
21-09-2023,13,36,85,221,85,Koregaon Park,351.3,Red Zone,42.50,1.93
21-09-2023,37,38,49,221,49,Magarpatta,332.3,Red Zone,24.50,1.11
22-09-2023,37,39,52,221,52,Magarpatta,335.7,Red Zone,26.00,1.18
23-09-2023,13,36,70,221,70,Baner,337.8,Red Zone,35.00,1.59
23-09-2023,33,41,41,221,51,Hinjewadi,325.2,Red Zone,20.50,0.93
24-09-2023,35,45,52,221,56,Koregaon Park,338.9,Red Zone,26.00,1.18
24-09-2023,13,35,96,221,96,Magarpatta,360.5,Red Zone,48.00,2.18
25-09-2023,31,97,114,218,117,Koregaon Park,425.8,Red Zone,57.00,2.59
25-09-2023,20,40,76,221,76,Kharadi,349.5,Red Zone,38.00,1.73
25-09-2023,40,83,141,221,127,Baner,448.1,Red Zone,70.50,3.20
26-09-2023,24,53,128,221,119,Koregaon Park,407.4,Red Zone,64.00,2.91
26-09-2023,32,92,207,433,171,Baner,743,Red Zone,103.50,4.70
26-09-2023,21,49,79,221,79,Baner,359,Red Zone,39.50,1.80
27-09-2023,46,113,206,302,171,Hinjewadi,619.7,Red Zone,103.00,4.68
27-09-2023,21,51,178,221,152,Magarpatta,449.5,Red Zone,89.00,4.05
27-09-2023,74,82,126,221,117,Hinjewadi,450.9,Red Zone,63.00,2.86
28-09-2023,20,51,145,221,130,Hinjewadi,419.3,Red Zone,72.50,3.30
28-09-2023,29,46,93,221,93,Baner,373.5,Red Zone,46.50,2.11
28-09-2023,29,54,97,257,97,Magarpatta,422.3,Red Zone,48.50,2.20
29-09-2023,26,64,100,221,101,Viman Nagar,390.9,Red Zone,50.00,2.27
30-09-2023,38,43,47,221,54,Baner,334.5,Red Zone,23.50,1.07
30-09-2023,14,37,65,221,65,Kharadi,334.5,Red Zone,32.50,1.48
30-09-2023,41,71,47,187,89,Hinjewadi,318.2,Red Zone,23.50,1.07
30-09-2023,41,62,85,268,85,Viman Nagar,435.2,Red Zone,42.50,1.93
01-10-2023,12,32,46,221,46,Magarpatta,312.9,Red Zone,23.00,1.05
01-10-2023,30,27,28,221,34,Koregaon Park,302.2,Red Zone,14.00,0.64
01-10-2023,33,39,18,55,49,Koregaon Park,120.5,Green Zone,9.00,0.41
02-10-2023,10,28,48,221,48,Kharadi,310.9,Red Zone,24.00,1.09
02-10-2023,36,68,72,195,85,Kharadi,344.9,Red Zone,36.00,1.64
02-10-2023,25,60,26,221,75,Viman Nagar,321,Red Zone,13.00,0.59
03-10-2023,10,27,54,221,54,Koregaon Park,315.6,Red Zone,27.00,1.23
03-10-2023,42,69,53,221,86,Kharadi,360.1,Red Zone,26.50,1.20
04-10-2023,10,27,120,221,113,Magarpatta,375,Red Zone,60.00,2.73
04-10-2023,52,69,127,221,118,Hinjewadi,431.7,Red Zone,63.50,2.89
05-10-2023,51,109,103,221,129,Viman Nagar,437.6,Red Zone,51.50,2.34
05-10-2023,56,80,116,384,111,Magarpatta,610.8,Red Zone,58.00,2.64
05-10-2023,29,89,66,221,109,Hinjewadi,379.3,Red Zone,33.00,1.50
06-10-2023,55,112,140,252,132,Magarpatta,509.1,Red Zone,70.00,3.18
06-10-2023,15,104,97,221,124,Magarpatta,410.7,Red Zone,48.50,2.20
06-10-2023,57,80,166,221,144,Kharadi,477,Red Zone,83.00,3.77
07-10-2023,28,29,43,221,43,Magarpatta,316.1,Red Zone,21.50,0.98
07-10-2023,13,36,102,221,101,Hinjewadi,366.6,Red Zone,51.00,2.32
07-10-2023,27,44,42,123,55,Viman Nagar,217.4,Yellow Zone,21.00,0.95
08-10-2023,13,35,82,221,82,Kharadi,347.9,Red Zone,41.00,1.86
08-10-2023,28,27,52,221,52,Hinjewadi,322.8,Red Zone,26.00,1.18
08-10-2023,32,47,180,445,153,Magarpatta,700.4,Red Zone,90.00,4.09
09-10-2023,13,35,74,221,74,Magarpatta,340.7,Red Zone,37.00,1.68
09-10-2023,40,23,52,221,52,Hinjewadi,326,Red Zone,26.00,1.18
09-10-2023,59,44,47,161,74,Kharadi,279.7,Yellow Zone,23.50,1.07
10-10-2023,13,36,63,221,63,Viman Nagar,331.5,Red Zone,31.50,1.43
11-10-2023,13,35,42,221,44,Magarpatta,311.9,Red Zone,21.00,0.95
12-10-2023,12,33,22,221,41,Viman Nagar,292,Yellow Zone,11.00,0.50
12-10-2023,37,33,33,221,41,Viman Nagar,314.4,Red Zone,16.50,0.75
13-10-2023,45,34,89,145,89,Kharadi,285.9,Yellow Zone,44.50,2.02
13-10-2023,12,32,38,221,40,Viman Nagar,305.7,Red Zone,19.00,0.86
14-10-2023,40,78,76,221,98,Hinjewadi,386.1,Red Zone,38.00,1.73
14-10-2023,33,59,45,141,74,Koregaon Park,253.4,Yellow Zone,22.50,1.02
14-10-2023,12,33,86,221,86,Baner,349.6,Red Zone,43.00,1.95
15-10-2023,12,31,64,221,64,Viman Nagar,328.4,Red Zone,32.00,1.45
15-10-2023,33,45,69,221,69,Baner,353.2,Red Zone,34.50,1.57
16-10-2023,40,64,91,156,91,Magarpatta,318.3,Red Zone,45.50,2.07
16-10-2023,11,31,56,221,56,Kharadi,320.7,Red Zone,28.00,1.27
16-10-2023,39,39,27,68,49,Magarpatta,145.9,Green Zone,13.50,0.61
17-10-2023,11,31,37,221,39,Viman Nagar,303.6,Red Zone,18.50,0.84
18-10-2023,12,31,30,221,39,Kharadi,297.8,Yellow Zone,15.00,0.68
19-10-2023,12,31,35,221,39,Viman Nagar,302.3,Red Zone,17.50,0.80
19-10-2023,33,63,52,88,79,Kharadi,204.2,Yellow Zone,26.00,1.18
19-10-2023,36,39,19,221,49,Koregaon Park,305.5,Red Zone,9.50,0.43
20-10-2023,38,62,147,96,131,Viman Nagar,300.3,Red Zone,73.50,3.34
20-10-2023,29,61,75,221,76,Koregaon Park,367.8,Red Zone,37.50,1.70
20-10-2023,12,31,46,221,46,Baner,312.2,Red Zone,23.00,1.05
21-10-2023,32,22,30,221,30,Magarpatta,301.5,Red Zone,15.00,0.68
21-10-2023,32,39,28,102,49,Baner,180.7,Green Zone,14.00,0.64
21-10-2023,12,31,63,221,63,Kharadi,327.5,Red Zone,31.50,1.43
22-10-2023,12,31,50,221,101,Koregaon Park,315.8,Red Zone,25.00,1.14
22-10-2023,37,52,36,221,65,Viman Nagar,330.4,Red Zone,18.00,0.82
22-10-2023,34,54,55,219,68,Koregaon Park,345.2,Red Zone,27.50,1.25
23-10-2023,44,71,48,221,89,Koregaon Park,358,Red Zone,24.00,1.09
23-10-2023,12,32,49,221,49,Koregaon Park,315.6,Red Zone,24.50,1.11
23-10-2023,33,50,30,81,63,Baner,167.6,Green Zone,15.00,0.68
24-10-2023,44,64,32,148,80,Viman Nagar,258.4,Yellow Zone,16.00,0.73
24-10-2023,11,31,49,221,49,Baner,314.4,Red Zone,24.50,1.11
